id,repo,base_commit,query_source,query_text,proposed_no_gold_reason,source_url,resolution_comments,rerun_status,linked_commits,why_no_local_fix,evidence_snippets,source_sample_id,source_repo,source_task_type,pairing_profile,verdict,notes,has_local_gold_files,evidence_summary
abstention__counterfactual__58f759482a877cfa8c16ca96,eslint/eslint,78892043a36da4aa7640b59c99344b00c181048a,counterfactual_wrong_repo,"Pr Title: chore(cli): mirror cli-daemon spawn pattern in `cli show`
Review Comment: Instead of matching the ""Error"" message, I think it's better to print all the child process output around line 271, unless we got the ""Dashboard listening on ..."" message.",counterfactual_wrong_repo,https://github.com/microsoft/playwright/pull/40770,,,,,,405caf34d52dc85b3655ad2f,microsoft/playwright,comment2context,javascript:testing,valid_no_gold,"ESLint is a JavaScript CLI, but Playwright dashboard child-process output handling is not ESLint-local context.",,"Counterfactual wrong-repo sample: this query is derived from a real positive ARB sample (405caf34d52dc85b3655ad2f) in microsoft/playwright, but the candidate corpus is eslint/eslint at 78892043a36da4aa7640b59c99344b00c181048a. The paired repository shares profile javascript:testing; source repository paths and repository identity tokens were excluded from the query."
abstention__counterfactual__09c18b231df6dd9896c08405,eslint/eslint,78892043a36da4aa7640b59c99344b00c181048a,counterfactual_wrong_repo,"Pr Title: chore(cli): mirror cli-daemon spawn pattern in `cli show`
Review Comment: This is missing `stopSelfDestruct()`? Let's make sure we cover such a scenario with a test.",counterfactual_wrong_repo,https://github.com/microsoft/playwright/pull/40770,,,,,,8cd3867f9e984d7f3adf41e6,microsoft/playwright,comment2context,javascript:testing,valid_no_gold,"ESLint is a JavaScript project, but Playwright stopSelfDestruct daemon lifecycle is absent from ESLint.",,"Counterfactual wrong-repo sample: this query is derived from a real positive ARB sample (8cd3867f9e984d7f3adf41e6) in microsoft/playwright, but the candidate corpus is eslint/eslint at 78892043a36da4aa7640b59c99344b00c181048a. The paired repository shares profile javascript:testing; source repository paths and repository identity tokens were excluded from the query."
abstention__counterfactual__eacaa54eae48472033057036,vitejs/vite,a07a4bd052ac75f916391c999c408ad5f2867e61,counterfactual_wrong_repo,"Pr Title: fix(reactivity): handle `Set` with initial reactive values edge case
Review Comment: The test case for `Map.set` here is incorrect because you only modified `add` without changing `set`. I think this part of the test would pass even without this PR. Additionally, the `observedMap` should have an initial value like `observedSet`",counterfactual_wrong_repo,https://github.com/vuejs/core/pull/12393,,,,,,08152da08307954bc8ce76d3,vuejs/core,comment2context,javascript:frontend,valid_no_gold,"Vite is a frontend tool, but Set/Map reactivity internals are Vue-core specific and no Vite file is necessary.",,"Counterfactual wrong-repo sample: this query is derived from a real positive ARB sample (08152da08307954bc8ce76d3) in vuejs/core, but the candidate corpus is vitejs/vite at a07a4bd052ac75f916391c999c408ad5f2867e61. The paired repository shares profile javascript:frontend; source repository paths and repository identity tokens were excluded from the query."
abstention__counterfactual__1adeecc9452af7264b425c04,microsoft/playwright,00dcb5cd511e1e1a1af9dded0b16a975ea7591de,counterfactual_wrong_repo,"Pr Title: fix(reactivity): handle `Set` with initial reactive values edge case
Review Comment: The test case for `Map.set` here is incorrect because you only modified `add` without changing `set`. I think this part of the test would pass even without this PR. Additionally, the `observedMap` should have an initial value like `observedSet`",counterfactual_wrong_repo,https://github.com/vuejs/core/pull/12393,,,,,,08152da08307954bc8ce76d3,vuejs/core,comment2context,javascript:frontend,valid_no_gold,"Playwright is JavaScript tooling, but Vue reactivity Set/Map test behavior is not Playwright-local context.",,"Counterfactual wrong-repo sample: this query is derived from a real positive ARB sample (08152da08307954bc8ce76d3) in vuejs/core, but the candidate corpus is microsoft/playwright at 00dcb5cd511e1e1a1af9dded0b16a975ea7591de. The paired repository shares profile javascript:frontend; source repository paths and repository identity tokens were excluded from the query."
abstention__counterfactual__db3602bb4851283ab0712f9f,eslint/eslint,78892043a36da4aa7640b59c99344b00c181048a,counterfactual_wrong_repo,"Pr Title: fix(reactivity): handle `Set` with initial reactive values edge case
Review Comment: The test case for `Map.set` here is incorrect because you only modified `add` without changing `set`. I think this part of the test would pass even without this PR. Additionally, the `observedMap` should have an initial value like `observedSet`",counterfactual_wrong_repo,https://github.com/vuejs/core/pull/12393,,,,,,08152da08307954bc8ce76d3,vuejs/core,comment2context,javascript:frontend,valid_no_gold,"ESLint is JavaScript tooling, but Vue reactivity Map/Set internals are not ESLint-local context.",,"Counterfactual wrong-repo sample: this query is derived from a real positive ARB sample (08152da08307954bc8ce76d3) in vuejs/core, but the candidate corpus is eslint/eslint at 78892043a36da4aa7640b59c99344b00c181048a. The paired repository shares profile javascript:frontend; source repository paths and repository identity tokens were excluded from the query."
abstention__counterfactual__9e1a0006620067f58a8ebfeb,astral-sh/ruff,038cf9e9effd96740625ee0ff374f63691178dc1,counterfactual_wrong_repo,"Pr Title: Implement vectored writes for `write_buf`
Review Comment: I have a project in which I checked if `Buf::chunk().len()` < `Buf::remaining()` before using vectored writes and it resulted into a small performance boost. Could be useful here too.",counterfactual_wrong_repo,https://github.com/tokio-rs/tokio/pull/7871,,,,,,224dd1f1e8aaa1653bb1fbec,tokio-rs/tokio,comment2context,rust:async,valid_no_gold,"Ruff is a Rust project, but Tokio Buf/write_buf vectored-write behavior is not Ruff-local context.",,"Counterfactual wrong-repo sample: this query is derived from a real positive ARB sample (224dd1f1e8aaa1653bb1fbec) in tokio-rs/tokio, but the candidate corpus is astral-sh/ruff at 038cf9e9effd96740625ee0ff374f63691178dc1. The paired repository shares profile rust:async; source repository paths and repository identity tokens were excluded from the query."
abstention__counterfactual__92775da35fdfe96304a2d8d4,astral-sh/ruff,277bc638341d5b7e80fbec65a00e9bcc7cfef8d4,counterfactual_wrong_repo,"Pr Title: Implement vectored writes for `write_buf`
Review Comment: I have a project in which I checked if `Buf::chunk().len()` < `Buf::remaining()` before using vectored writes and it resulted into a small performance boost. Could be useful here too.",counterfactual_wrong_repo,https://github.com/tokio-rs/tokio/pull/7871,,,,,,224dd1f1e8aaa1653bb1fbec,tokio-rs/tokio,comment2context,rust:async,valid_no_gold,"Ruff is a Rust project, but Tokio write_buf vectored-write optimization has no Ruff-local implementation context.",,"Counterfactual wrong-repo sample: this query is derived from a real positive ARB sample (224dd1f1e8aaa1653bb1fbec) in tokio-rs/tokio, but the candidate corpus is astral-sh/ruff at 277bc638341d5b7e80fbec65a00e9bcc7cfef8d4. The paired repository shares profile rust:async; source repository paths and repository identity tokens were excluded from the query."
abstention__counterfactual__7a0c0c96c41b17b08282c792,clap-rs/clap,68b5ff900bae8ee1a0e328c1a2301a7985e4f1c6,counterfactual_wrong_repo,"Pr Title: io-uring: Change `Completable` to not return io::Result
Review Comment: When `register_op` returns an error, we should fail.",counterfactual_wrong_repo,https://github.com/tokio-rs/tokio/pull/7702,,,,,,2c17bde16c7e1549944e6a1f,tokio-rs/tokio,comment2context,rust:async,valid_no_gold,"Clap is a Rust project, but Tokio io-uring Completable/register_op behavior is not Clap-local context.",,"Counterfactual wrong-repo sample: this query is derived from a real positive ARB sample (2c17bde16c7e1549944e6a1f) in tokio-rs/tokio, but the candidate corpus is clap-rs/clap at 68b5ff900bae8ee1a0e328c1a2301a7985e4f1c6. The paired repository shares profile rust:async; source repository paths and repository identity tokens were excluded from the query."
abstention__counterfactual__6e9e60f77828e0987084b8d5,astral-sh/ruff,f83d66918fab0c347602b806455bec8d5bbfd00f,counterfactual_wrong_repo,"Pr Title: Quote empty default values in help output
Pr Body: ## Summary
- quote empty default values in help output so they render as `""""` instead of an empty token
- keep existing behavior for whitespace-containing values
- add a derive regression test for `default_value_t` on `String`

Fixes #4976",counterfactual_wrong_repo,https://github.com/clap-rs/clap/pull/6278,,,,,,597f32e9b482833bed151a23,clap-rs/clap,code2test,rust:cli,valid_no_gold,"Ruff is a Rust CLI, but empty default-value quoting in Clap help generation is not Ruff-local context.",,"Counterfactual wrong-repo sample: this query is derived from a real positive ARB sample (597f32e9b482833bed151a23) in clap-rs/clap, but the candidate corpus is astral-sh/ruff at f83d66918fab0c347602b806455bec8d5bbfd00f. The paired repository shares profile rust:cli; source repository paths and repository identity tokens were excluded from the query."
abstention__counterfactual__f25b683a94709778151b740f,numpy/numpy,4d711763f8c5b978abd88cea710147c14d802675,counterfactual_wrong_repo,"Pr Title: No longer fall back to trying all union members when the variant selected by discriminator fails to serialize
Review Comment: @davidhewitt I see `UnionChoices` is also used for the `UnionSerializer`. Can we confirm that this PR won't affect the current (non tagged) union serialization behavior?",counterfactual_wrong_repo,https://github.com/pydantic/pydantic/pull/12825,,,,,,106d7add9c91db6d52f8153a,pydantic/pydantic,comment2context,python:data,valid_no_gold,"NumPy is a Python data library, but Pydantic UnionSerializer/UnionChoices serialization behavior is not NumPy-local context.",,"Counterfactual wrong-repo sample: this query is derived from a real positive ARB sample (106d7add9c91db6d52f8153a) in pydantic/pydantic, but the candidate corpus is numpy/numpy at 4d711763f8c5b978abd88cea710147c14d802675. The paired repository shares profile python:data; source repository paths and repository identity tokens were excluded from the query."
abstention__counterfactual__0d3fea92e569b6093bca2bf2,pydantic/pydantic,1a37a3d479dea9b21c7379e882bf5ec56fb94fc2,counterfactual_wrong_repo,"Pr Title: ENH: Allow downstream to register for DLPack support
Review Comment: Should this be a `BufferError` instead? I'm not terribly familiar with this code, but it seems to be the error type used elsewhere in this compilation unit (except for one spot in `array_dlpack`, which might also be a bug).",counterfactual_wrong_repo,https://github.com/numpy/numpy/pull/31256,,,,,,1aed02fc2c6d73a0ae8e2f1f,numpy/numpy,comment2context,python:data,valid_no_gold,"Pydantic is a Python data/validation library, but NumPy DLPack registration and BufferError choice is not Pydantic-local context.",,"Counterfactual wrong-repo sample: this query is derived from a real positive ARB sample (1aed02fc2c6d73a0ae8e2f1f) in numpy/numpy, but the candidate corpus is pydantic/pydantic at 1a37a3d479dea9b21c7379e882bf5ec56fb94fc2. The paired repository shares profile python:data; source repository paths and repository identity tokens were excluded from the query."
